Crop Name	Predicted	Y_Test	Diff
Cloth3_14_1_4.npz	0.8628246188163757	0.8069564505212022	0.05586816829517349
Baby1_19_1_1.npz	0.0641862004995346	0.07593738307735365	-0.011751182577819042
Monopoly_38_1_1.npz	0.3445918560028076	0.3509648016044624	-0.0063729456016548
Wood2_11_1_0.npz	0.5316351652145386	0.44123246406278105	0.09040270115175753
Midd1_38_1_4.npz	0.6259874701499939	1.4818018053622413	-0.8558143352122474
Cloth3_20_1_1.npz	0.8992137908935547	0.9325975888575635	-0.03338379796400881
Baby3_11_0_4.npz	0.27720189094543457	1.1798476825383863	-0.9026457915929518
Cloth4_7_0_4.npz	0.40282541513442993	0.5015350894832997	-0.09870967434886979
Cloth3_12_1_0.npz	0.3364350199699402	0.15239992355819648	0.1840350964117437
Cloth4_3_0_3.npz	0.09697245806455612	0.6566798672281831	-0.5597074091636269
Baby1_23_0_1.npz	1.1054110527038574	0.8903022986645772	0.2151087540392802
Bowling2_19_1_4.npz	0.816519021987915	0.863562235054987	-0.04704321306707193
Cloth4_11_0_1.npz	1.040744423866272	0.8803092749687209	0.16043514889755106
Cloth2_37_0_2.npz	0.9925372004508972	0.9273061653724068	0.06523103507849037
Bowling2_37_0_2.npz	0.061448343098163605	1.0967788464294896	-1.035330503331326
Bowling1_34_0_4.npz	0.6120860576629639	0.9252514178025	-0.3131653601395361
Lampshade2_24_1_4.npz	1.308008074760437	1.328994076958711	-0.020986002198273956
Midd1_8_0_0.npz	1.0459444522857666	1.0695480590590136	-0.02360360677324702
Bowling1_9_0_2.npz	-0.011297792196273804	0.010027862360776463	-0.021325654557050266
Rocks2_18_0_1.npz	0.694028913974762	0.5614799250946283	0.13254898888013367
Baby2_20_0_3.npz	0.5196639895439148	0.5122270142683574	0.0074369752755574225
Rocks2_20_0_3.npz	1.3690980672836304	1.3681871132484722	0.0009109540351581735
Wood1_39_1_4.npz	1.2482073307037354	1.061662431223722	0.1865448994800134
Wood2_39_1_0.npz	0.7999671697616577	0.6785235266084506	0.1214436431532071
Baby1_32_0_0.npz	1.029895544052124	0.7851895208272361	0.24470602322488788
Bowling2_29_1_1.npz	0.4938899874687195	0.5130380485441706	-0.019148061075451084
Cloth3_16_1_3.npz	1.425653100013733	1.4194845844710682	0.006168515542664732
Bowling2_34_0_0.npz	1.4009249210357666	1.4857642774312618	-0.08483935639549522
Baby3_20_0_2.npz	1.2889082431793213	1.2269980497021247	0.06191019347719662
Rocks1_36_0_2.npz	0.49937862157821655	0.5035962616253477	-0.004217640047131099
Bowling1_11_1_0.npz	0.393804669380188	0.3275650995133519	0.0662395698668361
Plastic_34_0_4.npz	0.6677424311637878	0.9161149804498019	-0.24837254928601404
Lampshade1_16_1_0.npz	0.992077648639679	1.3218016213384063	-0.32972397269872733
Rocks2_2_1_3.npz	1.2527270317077637	0.33352743167351795	0.9191996000342457
Wood1_9_0_1.npz	0.45567429065704346	0.46247761373916363	-0.006803323082120172
Flowerpots_17_0_4.npz	0.2626734972000122	1.3809177491888267	-1.1182442519888145
Aloe_25_0_0.npz	1.1610068082809448	0.6619263750416368	0.49908043323930806
Rocks1_31_0_1.npz	1.3410346508026123	1.0350998736019104	0.30593477720070195
Monopoly_23_0_3.npz	1.2198522090911865	1.3241768293324663	-0.10432462024127975
Monopoly_17_1_0.npz	0.8613626956939697	0.7544780745024416	0.10688462119152808
Wood1_8_1_0.npz	0.09306474775075912	0.17766158557169276	-0.08459683782093363
Lampshade1_26_1_4.npz	0.8976454138755798	1.2310431148214889	-0.33339770094590904
Lampshade1_17_1_4.npz	0.1945149004459381	0.38292642360433354	-0.18841152315839543
Cloth4_14_0_4.npz	1.1985304355621338	0.9118589514096704	0.28667148415246335
Midd2_24_1_0.npz	1.1148868799209595	1.1943686665079203	-0.07948178658696081
Wood2_31_1_1.npz	1.3793197870254517	1.4448375721926916	-0.06551778516723994
Plastic_23_0_0.npz	1.0238968133926392	0.023417050256059446	1.0004797631365796
Monopoly_23_0_0.npz	1.2561533451080322	1.3241768293324663	-0.06802348422443405
Monopoly_10_1_4.npz	-0.11752746999263763	0.05587990237101581	-0.17340737236365344
Lampshade2_22_1_1.npz	0.7370832562446594	0.6908179967363994	0.04626525950825999
Plastic_5_0_4.npz	0.6870005130767822	0.17322490387183265	0.5137756092049496
Plastic_5_1_2.npz	0.21477682888507843	0.17322490387183265	0.04155192501324578
Cloth2_37_0_4.npz	1.1824924945831299	0.9273061653724068	0.25518632921072304
Cloth1_23_1_2.npz	1.3163477182388306	1.2232506709682551	0.09309704727057544
Midd1_2_0_0.npz	0.8482547998428345	0.741988332103848	0.10626646773898651
Monopoly_27_1_1.npz	1.3423975706100464	1.2710109790238295	0.07138659158621685
Monopoly_29_1_0.npz	1.0440386533737183	1.2846751976496344	-0.2406365442759162
Baby3_23_0_3.npz	0.40218544006347656	0.519994138338989	-0.11780869827551244
Lampshade1_26_1_0.npz	0.857177197933197	1.2310431148214889	-0.37386591688829185
Aloe_1_0_2.npz	0.49691617488861084	0.50271950981158	-0.005803334922969139
Monopoly_11_1_3.npz	1.335093379020691	1.417638849160975	-0.08254547014028413
Plastic_34_0_3.npz	0.35200345516204834	0.9161149804498019	-0.5641115252877535
Flowerpots_34_1_1.npz	0.7200579643249512	0.8474424106909682	-0.12738444636601698
Cloth4_36_0_2.npz	1.0959439277648926	1.065487135802899	0.03045679196199358
Lampshade1_32_0_2.npz	0.3305831253528595	0.6387018841809162	-0.3081187588280567
Cloth2_12_1_4.npz	1.2969554662704468	1.4863927732389506	-0.1894373069685038
Midd1_17_0_1.npz	1.0676302909851074	0.88289012402868	0.18474016695642748
Midd1_9_1_4.npz	1.2174285650253296	1.0726374296547396	0.14479113537058996
Baby1_7_1_4.npz	0.7943263053894043	0.6780332500503512	0.1162930553390531
Wood1_9_0_2.npz	0.5534639358520508	0.46247761373916363	0.09098632211288715
Wood2_31_0_2.npz	1.4304311275482178	1.4448375721926916	-0.014406444644473826
Cloth4_29_1_0.npz	0.885712206363678	0.765453049284278	0.12025915707939994
Midd2_31_0_1.npz	1.1997474431991577	1.159313639796986	0.04043380340217162
Baby3_39_1_4.npz	0.8908255696296692	0.8345516776469861	0.056273891982683066
Monopoly_21_0_0.npz	0.6866855025291443	0.795435672969619	-0.10875017044047475
Baby1_31_1_2.npz	0.15308326482772827	0.15448228139783832	-0.0013990165701100454
Bowling2_17_0_0.npz	0.6292322874069214	0.6054412743808094	0.023791013026111973
Monopoly_0_1_3.npz	0.08339723199605942	0.016845473762553798	0.06655175823350562
Lampshade2_8_1_3.npz	0.2623859941959381	0.04729835918994196	0.21508763500599615
Cloth3_9_1_2.npz	0.6467415690422058	0.7448386127464235	-0.09809704370421768
Bowling1_29_1_2.npz	1.362607479095459	1.197254787269949	0.16535269182550993
Midd2_3_1_2.npz	1.1026887893676758	1.1461072145172055	-0.04341842514952976
Rocks1_23_0_2.npz	1.4397170543670654	1.2319607845347367	0.20775626983232875
Midd2_33_1_2.npz	0.6404029726982117	0.12956821945045155	0.5108347532477602
Plastic_20_0_4.npz	0.5190422534942627	0.4456706784655226	0.07337157502874009
Rocks1_9_1_4.npz	1.2450178861618042	1.3570026560455997	-0.11198476988379547
Baby2_25_0_3.npz	0.9568061828613281	0.7691869924370336	0.18761919042429454
Rocks1_2_0_3.npz	0.5730987191200256	0.6291221295871237	-0.05602341046709802
Bowling1_18_0_1.npz	1.2340595722198486	1.1473618009687965	0.08669777125105216
Baby2_3_1_0.npz	0.15673527121543884	0.13754468615652277	0.019190585058916076
Bowling2_37_1_2.npz	0.2495552897453308	1.0967788464294896	-0.8472235566841588
Bowling1_26_0_3.npz	0.3460579514503479	0.21956173810785884	0.12649621334248906
Lampshade2_0_0_3.npz	0.5558786988258362	0.6865060660087265	-0.13062736718289036
Midd1_22_0_0.npz	1.302324652671814	1.460215577263019	-0.15789092459120502
Midd1_36_1_2.npz	0.7820681929588318	0.518849845674559	0.26321834728427274
Plastic_7_0_0.npz	1.1819945573806763	1.4940233675278103	-0.312028810147134
Plastic_13_1_1.npz	0.7558123469352722	1.2125355396742032	-0.456723192738931
Rocks2_27_0_4.npz	0.08662624657154083	0.11603341874467443	-0.0294071721731336
Bowling1_34_0_1.npz	1.064954400062561	0.9252514178025	0.13970298226006106
Monopoly_16_1_3.npz	0.31995344161987305	0.3025653089634276	0.017388132656445454
Cloth1_16_0_4.npz	0.3209032416343689	0.44014474525442165	-0.11924150362005276
Lampshade1_2_0_1.npz	0.12600049376487732	0.17288603562361704	-0.04688554185873972
Aloe_13_1_0.npz	0.22463105618953705	0.30594901445107364	-0.0813179582615366
Plastic_3_0_2.npz	0.9936933517456055	1.0664951503122002	-0.07280179856659474
Wood2_12_0_0.npz	0.4165689945220947	0.14050063900281085	0.2760683555192839
Midd2_1_0_1.npz	0.5168401002883911	0.27993507058593364	0.23690502970245747
Lampshade2_15_1_3.npz	0.5368348360061646	0.5022728315641113	0.03456200444205326
Aloe_16_0_3.npz	0.4281473159790039	0.4814669385765688	-0.0533196225975649
Plastic_36_0_0.npz	0.7422265410423279	1.0859163989627945	-0.3436898579204666
Rocks2_29_0_0.npz	1.2358355522155762	1.2692953776106572	-0.03345982539508108
Wood1_3_1_0.npz	0.7181214094161987	0.7284687728261336	-0.010347363409934918
Lampshade2_0_0_0.npz	0.3959798216819763	0.6865060660087265	-0.2905262443267502
Wood2_3_1_2.npz	1.3009613752365112	1.3765634650103313	-0.0756020897738201
Rocks1_15_0_2.npz	0.19768111407756805	0.20345055261449507	-0.0057694385369270185
Bowling2_27_0_3.npz	1.3491573333740234	1.2875765399945283	0.06158079337949518
Rocks1_35_0_0.npz	1.1865456104278564	1.0556321110285822	0.1309134993992742
Cloth2_18_0_3.npz	0.5801661610603333	0.35643723203745314	0.2237289290228801
Cloth3_10_1_1.npz	0.4914155602455139	0.6420509933150742	-0.1506354330695603
Monopoly_19_1_0.npz	0.3377023935317993	0.2749817757097786	0.06272061782202071
Cloth1_30_1_4.npz	0.8535680770874023	0.8110426583076651	0.042525418779737256
Lampshade2_16_0_2.npz	0.5926190614700317	0.4564184332200712	0.13620062824996054
Aloe_10_1_0.npz	0.06016014888882637	0.08947148844947378	-0.02931133956064741
Aloe_14_0_4.npz	0.9961735606193542	0.9507627728130401	0.045410787806314135
Cloth4_8_1_4.npz	0.37261247634887695	0.3598304176646752	0.012782058684201736
Lampshade2_33_0_1.npz	1.2753795385360718	1.2140476606346005	0.06133187790147132
Bowling1_7_1_0.npz	0.7261548638343811	0.6469528905491881	0.07920197328519296
Midd2_20_1_2.npz	0.9078091979026794	0.9996796289747525	-0.09187043107207304
Cloth1_29_1_4.npz	1.0679450035095215	0.9937413749319286	0.07420362857759288
Bowling2_11_1_0.npz	1.33152174949646	0.08332561824604534	1.2481961312504146
Baby1_33_0_0.npz	0.976235032081604	0.862824194272831	0.11341083780877304
Baby2_26_0_4.npz	1.1677448749542236	1.3183663804127208	-0.15062150545849717
Monopoly_1_1_4.npz	-0.04692740738391876	0.1199631147808739	-0.16689052216479267
Plastic_13_1_0.npz	0.6308237910270691	1.2125355396742032	-0.5817117486471342
Aloe_11_1_4.npz	0.6528162360191345	0.5385783617366051	0.1142378742825294
Bowling2_20_1_4.npz	0.2985658347606659	0.24792481452574539	0.05064102023492051
Wood1_27_0_3.npz	0.78731769323349	0.8143096459803504	-0.026991952746860393
Cloth4_6_1_3.npz	0.9745079278945923	0.8953219209722307	0.07918600692236155
Bowling2_38_0_3.npz	1.3231234550476074	0.9763350501733659	0.34678840487424156
Rocks2_39_1_3.npz	0.5561776161193848	0.6163838583921983	-0.06020624227281357
Wood1_0_1_1.npz	0.24854424595832825	0.18865111491580538	0.05989313104252286
Rocks2_7_0_1.npz	0.0262187197804451	0.09884098305030203	-0.07262226326985693
Cloth2_4_0_0.npz	1.3469176292419434	1.1895076032739498	0.15741002596799358
Bowling1_26_1_3.npz	0.1970660388469696	0.21956173810785884	-0.022495699260889235
Rocks2_12_0_4.npz	1.274851679801941	0.856133826030937	0.4187178537710039
Plastic_25_1_3.npz	0.4368444085121155	0.9733264504509203	-0.5364820419388048
Bowling1_37_0_2.npz	0.3322226405143738	0.38080243930472907	-0.04857979879035529
Plastic_37_1_4.npz	0.8810094594955444	1.3101830293714247	-0.4291735698758803
Cloth1_18_1_1.npz	0.4679265022277832	0.4994128680354993	-0.03148636580771608
Aloe_17_1_0.npz	0.6231611371040344	0.5682108160323422	0.054950321071692176
Flowerpots_11_0_2.npz	1.2412300109863281	1.1152898770756532	0.12594013391067493
Bowling1_7_0_4.npz	0.6956586241722107	0.6469528905491881	0.04870573362302255
Baby3_30_1_2.npz	1.2776522636413574	1.1579554692243799	0.11969679441697756
Cloth3_0_1_0.npz	1.1785144805908203	1.2160702496717142	-0.037555769080893864
Midd2_1_1_1.npz	0.24216215312480927	0.27993507058593364	-0.03777291746112438
Wood2_28_0_4.npz	1.3112034797668457	1.2409105279264143	0.07029295184043138
Bowling2_29_0_1.npz	0.5862706899642944	0.5130380485441706	0.07323264142012387
Baby3_26_1_0.npz	1.205872893333435	1.1972888322749828	0.00858406105845222
Cloth3_24_1_0.npz	0.5660946369171143	0.47507216123021756	0.0910224756868967
Bowling2_17_1_3.npz	0.5585127472877502	0.6054412743808094	-0.04692852709305917
Cloth1_6_0_2.npz	0.9852615594863892	1.0420391753090137	-0.05677761582262453
Wood1_23_0_0.npz	0.07133305072784424	0.19729668210917084	-0.1259636313813266
Lampshade2_0_1_0.npz	0.638110876083374	0.6865060660087265	-0.04839518992535252
Rocks1_10_0_4.npz	0.4819279909133911	0.5672703978238448	-0.0853424069104537
Midd1_12_0_3.npz	0.753270149230957	0.6900987619804624	0.06317138725049465
Baby1_21_1_0.npz	0.20258311927318573	0.33050116480219177	-0.12791804552900604
Bowling2_11_1_4.npz	1.321260690689087	0.08332561824604534	1.2379350724430416
Baby2_25_1_4.npz	0.8140321969985962	0.7691869924370336	0.0448452045615626
Rocks2_30_1_1.npz	-0.018114745616912842	0.024730083962788862	-0.042844829579701704
Baby2_18_0_0.npz	0.6103998422622681	0.6312425403163926	-0.02084269805412453
Baby3_7_0_1.npz	0.5236542224884033	0.47848087734582845	0.04517334514257487
Baby2_27_1_4.npz	0.8961809873580933	0.863976353901287	0.03220463345680624
Aloe_33_1_1.npz	1.065159797668457	0.9487759770905274	0.11638382057792962
Aloe_21_1_3.npz	0.08342964947223663	0.053904682391179515	0.02952496708105712
Cloth4_21_1_0.npz	0.9480742812156677	1.03678910780943	-0.08871482659376229
Cloth2_29_1_0.npz	1.1543008089065552	1.0439189817619925	0.11038182714456268
Bowling1_29_0_0.npz	1.3592325448989868	1.197254787269949	0.16197775762903777
Cloth1_25_1_0.npz	0.05172953009605408	0.02003784445611584	0.03169168563993824
Rocks1_20_1_0.npz	0.612414538860321	0.6561203763651325	-0.043705837504811496
Bowling1_30_1_1.npz	0.16445082426071167	0.2912850761330948	-0.12683425187238312
Aloe_7_0_3.npz	0.7711659073829651	0.790265618594078	-0.01909971121111287
Bowling1_16_1_3.npz	0.5492372512817383	0.39303034918724133	0.15620690209449695
Flowerpots_37_1_4.npz	0.5675510168075562	1.3355932627395388	-0.7680422459319827
Cloth4_36_0_4.npz	1.0774104595184326	1.065487135802899	0.011923323715533618
Midd2_28_0_3.npz	0.7662137150764465	0.688760339691272	0.0774533753851745
Aloe_34_0_0.npz	0.3569682538509369	0.4817562818943596	-0.1247880280434227
Flowerpots_18_0_2.npz	0.2541802227497101	0.4145672200321915	-0.1603869972824814
Bowling1_0_1_2.npz	1.3070248365402222	1.360608271463361	-0.05358343492313877
Aloe_7_0_2.npz	0.79123854637146	0.790265618594078	0.0009729277773820044
Plastic_30_0_4.npz	0.04431881755590439	0.10644653066582282	-0.06212771310991844
Baby3_20_1_4.npz	1.238789677619934	1.2269980497021247	0.01179162791780941
Cloth2_13_1_2.npz	0.6284196972846985	0.611873638431496	0.016546058853202483
Plastic_13_1_2.npz	0.6784558296203613	1.2125355396742032	-0.5340797100538419
Cloth1_5_1_4.npz	0.6639816164970398	0.7330511812877574	-0.06906956479071757
Cloth1_7_0_4.npz	0.7421704530715942	0.7368672566796635	0.005303196391930776
Baby2_10_0_2.npz	1.413750171661377	1.3995983661142637	0.014151805547113261
Monopoly_21_1_1.npz	0.8909856677055359	0.795435672969619	0.09554999473591685
Wood2_3_0_3.npz	1.25338876247406	1.3765634650103313	-0.12317470253627127
Baby2_20_1_3.npz	0.42243099212646484	0.5122270142683574	-0.08979602214189253
Monopoly_14_0_3.npz	0.44122135639190674	0.43514047734787487	0.006080879044031873
Flowerpots_20_1_0.npz	0.3948521018028259	0.40060771872943995	-0.005755616926614027
Midd1_39_1_1.npz	0.990419328212738	1.461630874032545	-0.47121154581980695
Wood1_3_0_1.npz	0.7008621096611023	0.7284687728261336	-0.027606663165031353
Wood2_1_0_4.npz	1.3497077226638794	1.3718893550576658	-0.022181632393786455
Midd2_20_1_4.npz	0.9217883348464966	0.9996796289747525	-0.0778912941282559
Bowling1_9_1_1.npz	0.1761585772037506	0.010027862360776463	0.16613071484297415
Cloth3_20_0_4.npz	0.658969521522522	0.9325975888575635	-0.2736280673350415
Midd1_32_0_0.npz	0.6664915084838867	0.6314984695805043	0.034993038903382456
Rocks1_19_1_0.npz	0.7211819887161255	0.6468219812637679	0.0743600074523576
Baby3_8_1_4.npz	1.241977572441101	1.1388742576992514	0.10310331474184964
Plastic_7_1_4.npz	1.081863522529602	1.4940233675278103	-0.41215984499820824
Rocks2_5_0_1.npz	0.20967552065849304	0.2944421131244877	-0.08476659246599466
Wood1_22_0_3.npz	1.043823480606079	1.0977473350189706	-0.05392385441289149
Wood1_15_0_4.npz	-0.010245457291603088	0.06303458483693303	-0.07328004212853612
Cloth4_20_0_3.npz	0.3461085557937622	0.27558210741745154	0.07052644837631067
Flowerpots_2_1_1.npz	0.2579997777938843	0.39772056456876703	-0.13972078677488275
Rocks1_27_0_4.npz	0.9704709649085999	0.7516906921595048	0.21878027274909506
Cloth3_8_0_2.npz	1.1920424699783325	1.0728574354743632	0.11918503450396933
Baby3_16_0_4.npz	0.19583655893802643	0.24454817534121648	-0.04871161640319005
Rocks2_36_1_0.npz	0.6360573768615723	0.7282754014625765	-0.09221802460100426
Baby3_9_1_0.npz	1.1121761798858643	1.2005619771602154	-0.08838579727435114
Bowling2_18_0_1.npz	0.26710158586502075	0.05328531349454718	0.21381627237047357
Cloth1_26_0_4.npz	0.41333645582199097	0.08589190006105063	0.32744455576094034
Cloth3_18_0_3.npz	1.315461277961731	1.4884715358585858	-0.17301025789685487
Midd2_15_0_2.npz	0.8429864645004272	0.5805384463422829	0.26244801815814434
Aloe_16_1_2.npz	0.5260038375854492	0.4814669385765688	0.044536899008880415
Cloth3_25_0_2.npz	1.354095458984375	1.2448093643456966	0.10928609463867844
Baby3_2_0_0.npz	0.38801395893096924	0.4458525704267708	-0.05783861149580155
Baby3_35_0_3.npz	0.033505022525787354	0.05287615921871702	-0.01937113669292967
Bowling2_34_1_1.npz	1.2189109325408936	1.4857642774312618	-0.26685334489036827
Cloth2_20_1_2.npz	0.9614357948303223	0.7786510501909784	0.1827847446393439
Plastic_36_1_4.npz	0.7433024644851685	1.0859163989627945	-0.342613934477626
Lampshade1_13_0_2.npz	0.4547500014305115	1.416057797014595	-0.9613077955840836
Baby2_8_0_4.npz	0.9552326798439026	1.2363322076121566	-0.281099527768254
Rocks2_14_0_0.npz	1.0876340866088867	0.8993498562034389	0.18828423040544784
Monopoly_9_1_0.npz	0.15090802311897278	0.20421672296372478	-0.053308699844752006
Cloth4_17_0_1.npz	0.51276695728302	0.3539793257699852	0.15878763151303482
Cloth3_18_0_2.npz	1.3352526426315308	1.4884715358585858	-0.15321889322705506
Rocks2_28_0_2.npz	0.49274784326553345	0.5345083827521926	-0.04176053948665914
Baby2_22_0_4.npz	0.932775616645813	1.0276316479503866	-0.09485603130457365
Lampshade2_7_0_4.npz	0.6394659280776978	0.7223370203036887	-0.08287109222599098
Wood2_16_0_4.npz	1.2391043901443481	1.0201598910319674	0.21894449911238079
Cloth2_30_1_0.npz	0.8005642890930176	1.2083298732660843	-0.40776558417306674
Plastic_15_1_4.npz	1.0399492979049683	1.4042258209121146	-0.3642765230071463
Cloth3_8_1_0.npz	1.2453794479370117	1.0728574354743632	0.17252201246264853
Baby2_1_0_1.npz	1.130726933479309	0.9651409741583952	0.1655859593209139
Rocks1_16_0_2.npz	0.5600663423538208	0.5344167638800948	0.025649578473725954
Rocks2_22_1_3.npz	1.3261772394180298	1.2088543204613686	0.11732291895666114
Cloth1_29_1_2.npz	1.0289511680603027	0.9937413749319286	0.035209793128374134
Cloth4_35_1_2.npz	0.9711195230484009	1.0407028917126826	-0.06958336866428172
Cloth2_27_0_4.npz	1.4251363277435303	1.4723610764225779	-0.04722474867904758
Wood2_28_0_3.npz	1.299902081489563	1.2409105279264143	0.05899155356314867
Aloe_38_1_1.npz	0.52345210313797	0.7111483584239349	-0.1876962552859649
Rocks2_9_0_3.npz	1.3696316480636597	1.46290059356318	-0.09326894549952036
Rocks2_38_0_0.npz	1.2740317583084106	1.1822041314467233	0.09182762686168733
Cloth4_29_1_4.npz	1.0767093896865845	0.765453049284278	0.31125634040230643
Cloth3_12_1_3.npz	0.2749449908733368	0.15239992355819648	0.12254506731514031
Wood1_38_0_2.npz	0.04141008108854294	0.10028576564839886	-0.05887568455985592
Flowerpots_25_1_3.npz	1.3444983959197998	1.4289107373573713	-0.08441234143757148
Midd2_22_1_4.npz	0.28922238945961	0.21145113810097982	0.07777125135863017
Flowerpots_39_1_0.npz	1.2702819108963013	1.4732938152878274	-0.20301190439152617
Cloth1_39_0_1.npz	1.2112013101577759	1.4777219579774505	-0.26652064781967466
Midd2_24_0_1.npz	0.9875729084014893	1.1943686665079203	-0.20679575810643103
Baby3_20_0_4.npz	1.272151231765747	1.2269980497021247	0.0451531820636224
Cloth1_11_1_4.npz	0.33764874935150146	0.40492616491233596	-0.0672774155608345
Rocks2_33_1_2.npz	0.27977603673934937	0.39232411488198204	-0.11254807814263268
Cloth3_5_0_1.npz	1.3622368574142456	1.2137480605580457	0.14848879685619987
Aloe_35_0_0.npz	0.3556545078754425	0.3431466105611599	0.01250789731428259
Bowling1_37_0_0.npz	0.4457956552505493	0.38080243930472907	0.06499321594582025
Midd1_30_0_0.npz	0.4009755253791809	0.28578244580326245	0.11519307957591846
Cloth3_3_1_3.npz	0.38472825288772583	0.3371663849768668	0.047561867910859035
Bowling2_3_0_0.npz	0.9440192580223083	1.152380850101745	-0.2083615920794366
Bowling2_9_0_3.npz	0.5382996201515198	0.3118954332235661	0.22640418692795367
Rocks1_24_0_3.npz	0.2735999822616577	0.3062477619431819	-0.03264777968152416
Wood2_22_0_3.npz	0.6060677170753479	0.6470466349029087	-0.0409789178275608
Baby1_33_1_2.npz	0.898147463798523	0.862824194272831	0.03532326952569198
Baby1_23_0_2.npz	1.3195334672927856	0.8903022986645772	0.4292311686282084
Aloe_9_0_1.npz	0.5262325406074524	0.6264095136287802	-0.10017697302132778
Midd2_28_1_4.npz	0.8255438208580017	0.688760339691272	0.13678348116672967
Wood2_30_0_1.npz	1.4538050889968872	1.4361476900076233	0.017657398989263884
Baby2_18_0_1.npz	0.6246610283851624	0.6312425403163926	-0.006581511931230244
Lampshade1_32_1_0.npz	0.3973277807235718	0.6387018841809162	-0.24137410345734445
Aloe_3_1_4.npz	0.14216747879981995	0.23246547396526135	-0.0902979951654414
Plastic_15_1_0.npz	1.2109551429748535	1.4042258209121146	-0.19327067793726105
